dataset,method,seed,step,information_end_date,execution_date,target_end_date,wealth,drawdown,period_turnover,cumulative_turnover,net_relative
DJIA30_2026,Proposed Feedback + Reliability-policy,1,0,2024-01-02,2024-01-03,2024-01-10,1.0871703925060536,0.0,0.9999999776482582,0.9999999776482582,1.0871703925060536
DJIA30_2026,Proposed Feedback + Reliability-policy,1,1,2024-01-09,2024-01-10,2024-01-18,1.1078675971449472,0.0,0.6119544865364555,1.6119544641847137,1.019037682392347
DJIA30_2026,Proposed Feedback + Reliability-policy,1,2,2024-01-17,2024-01-18,2024-01-25,1.1607074859419133,0.0,0.026704958943148255,1.638659423127862,1.0476951297547994
DJIA30_2026,Proposed Feedback + Reliability-policy,1,3,2024-01-24,2024-01-25,2024-02-01,1.1717126820415291,0.0,0.1368478923791669,1.775507315507029,1.0094814552614737
DJIA30_2026,Proposed Feedback + Reliability-policy,1,4,2024-01-31,2024-02-01,2024-02-08,1.234997748170312,0.0,0.1382043904734666,1.9137117059804956,1.0540107375286905
DJIA30_2026,Proposed Feedback + Reliability-policy,1,5,2024-02-07,2024-02-08,2024-02-15,1.253686956820381,0.0,0.29064274681923846,2.204354452799734,1.0151329900623363
DJIA30_2026,Proposed Feedback + Reliability-policy,1,6,2024-02-14,2024-02-15,2024-02-23,1.3140432247795029,0.0,0.13483973612883193,2.339194188928566,1.0481430133980163
DJIA30_2026,Proposed Feedback + Reliability-policy,1,7,2024-02-22,2024-02-23,2024-03-01,1.3437836231734224,0.0,0.02829583439427752,2.3674900233228433,1.0226327398011659
DJIA30_2026,Proposed Feedback + Reliability-policy,1,8,2024-02-29,2024-03-01,2024-03-08,1.369407637929673,0.0,0.13809551969589268,2.505585543018736,1.0190685571057474
DJIA30_2026,Proposed Feedback + Reliability-policy,1,9,2024-03-07,2024-03-08,2024-03-15,1.3622167973914336,0.0052510591726439015,0.38405357870781814,2.8896391217265545,0.9947489408273561
DJIA30_2026,Proposed Feedback + Reliability-policy,1,10,2024-03-14,2024-03-15,2024-03-22,1.419353551881526,0.0,0.18056965100504702,3.0702087727316014,1.0419439509184631
DJIA30_2026,Proposed Feedback + Reliability-policy,1,11,2024-03-21,2024-03-22,2024-04-01,1.398797663791836,0.014482570648053472,0.1613776335137022,3.2315864062453037,0.9855174293519465
DJIA30_2026,Proposed Feedback + Reliability-policy,1,12,2024-03-28,2024-04-01,2024-04-08,1.376502243129661,0.030190722174232243,0.02239905780303242,3.253985464048336,0.9840610109386821
DJIA30_2026,Proposed Feedback + Reliability-policy,1,13,2024-04-05,2024-04-08,2024-04-15,1.3547825456072162,0.045493250211487424,0.6836831642892613,3.9376686283375975,0.9842210954389278
DJIA30_2026,Proposed Feedback + Reliability-policy,1,14,2024-04-12,2024-04-15,2024-04-22,1.30567300724275,0.08009318361029816,0.6664676087047415,4.604136237042339,0.9637509809056072
DJIA30_2026,Proposed Feedback + Reliability-policy,1,15,2024-04-19,2024-04-22,2024-04-29,1.367250360909356,0.03670909964828761,0.33414604457091174,4.93828228161325,1.047161389815848
DJIA30_2026,Proposed Feedback + Reliability-policy,1,16,2024-04-26,2024-04-29,2024-05-06,1.418508413413621,0.0005954390058661163,0.043371934976577806,4.981654216589828,1.0374898803977446
DJIA30_2026,Proposed Feedback + Reliability-policy,1,17,2024-05-03,2024-05-06,2024-05-13,1.4126493097134702,0.00472344762808985,0.32953157222819973,5.311185788818028,0.9958695319359785
DJIA30_2026,Proposed Feedback + Reliability-policy,1,18,2024-05-10,2024-05-13,2024-05-20,1.4502979550393456,0.0,0.5386382105339498,5.849823999351978,1.0266510910153006
DJIA30_2026,Proposed Feedback + Reliability-policy,1,19,2024-05-17,2024-05-20,2024-05-28,1.5997606806096754,0.0,0.4406300615887667,6.290454060940744,1.1030565650671933
DJIA30_2026,Proposed Feedback + Reliability-policy,1,20,2024-05-24,2024-05-28,2024-06-04,1.6407264656767722,0.0,0.48464712146151123,6.775101182402255,1.025607445890897
DJIA30_2026,Proposed Feedback + Reliability-policy,1,21,2024-06-03,2024-06-04,2024-06-11,1.6912825928706443,0.0,0.2949069455615363,7.070008127963792,1.0308132575730828
DJIA30_2026,Proposed Feedback + Reliability-policy,1,22,2024-06-10,2024-06-11,2024-06-18,1.8016367452809368,0.0,0.39446729122669444,7.464475419190487,1.0652487957219416
DJIA30_2026,Proposed Feedback + Reliability-policy,1,23,2024-06-17,2024-06-18,2024-06-26,1.7791951693490067,0.01245621571091493,0.33262399176743696,7.797099410957923,0.9875437842890851
DJIA30_2026,Proposed Feedback + Reliability-policy,1,24,2024-06-25,2024-06-26,2024-07-03,1.7949094739477787,0.003733977646037112,0.23333809742503456,8.030437508382958,1.008832254532549
DJIA30_2026,Proposed Feedback + Reliability-policy,1,25,2024-07-02,2024-07-03,2024-07-11,1.7913730143712352,0.0056968925265237225,0.28235132187769385,8.312788830260653,0.9980297281685381
DJIA30_2026,Proposed Feedback + Reliability-policy,1,26,2024-07-10,2024-07-11,2024-07-18,1.7339318108976205,0.03757968112087917,0.40569757385729893,8.718486404117952,0.9679345379143292
DJIA30_2026,Proposed Feedback + Reliability-policy,1,27,2024-07-17,2024-07-18,2024-07-25,1.6737756165004858,0.0709694277247398,0.5520062833331985,9.270492687451151,0.9653064820547971
DJIA30_2026,Proposed Feedback + Reliability-policy,1,28,2024-07-24,2024-07-25,2024-08-01,1.6510977547097245,0.08355679410154238,0.2875592113579952,9.558051898809147,0.9864510741062318
DJIA30_2026,Proposed Feedback + Reliability-policy,1,29,2024-07-31,2024-08-01,2024-08-08,1.5823142423825214,0.12173514082286074,0.31092531028983905,9.868977209098986,0.9583407389835038
DJIA30_2026,Proposed Feedback + Reliability-policy,1,30,2024-08-07,2024-08-08,2024-08-15,1.7079131960702796,0.05202133529755604,0.02604764456618909,9.895024853665175,1.0793767447221112
DJIA30_2026,Proposed Feedback + Reliability-policy,1,31,2024-08-14,2024-08-15,2024-08-22,1.7145888578645183,0.04831600356976773,0.1776567778840166,10.07268163154919,1.00390866573875
DJIA30_2026,Proposed Feedback + Reliability-policy,1,32,2024-08-21,2024-08-22,2024-08-29,1.6823168096388759,0.06622863124578138,0.008145092108046759,10.080826723657236,0.9811779669058176
DJIA30_2026,Proposed Feedback + Reliability-policy,1,33,2024-08-28,2024-08-29,2024-09-06,1.5584887442064497,0.13495950374645138,0.5940600969502696,10.674886820607504,0.9263943243490463
DJIA30_2026,Proposed Feedback + Reliability-policy,1,34,2024-09-05,2024-09-06,2024-09-13,1.7059237289490885,0.05312559070664569,0.5378993382357325,11.212786158843237,1.0946012509174134
DJIA30_2026,Proposed Feedback + Reliability-policy,1,35,2024-09-12,2024-09-13,2024-09-20,1.6987219630448263,0.057122936965887994,0.04741013282049811,11.260196291663735,0.9957783775546057
DJIA30_2026,Proposed Feedback + Reliability-policy,1,36,2024-09-19,2024-09-20,2024-09-27,1.723615216832133,0.04330591538675432,0.14230080630722386,11.40249709797096,1.0146541072222834
DJIA30_2026,Proposed Feedback + Reliability-policy,1,37,2024-09-26,2024-09-27,2024-10-04,1.7272584120774934,0.041283756782971914,0.10676420064402646,11.509261298614986,1.0021136940598936
DJIA30_2026,Proposed Feedback + Reliability-policy,1,38,2024-10-03,2024-10-04,2024-10-11,1.8100117452105386,0.0,0.18580069585047193,11.695061994465458,1.0479102215131273
DJIA30_2026,Proposed Feedback + Reliability-policy,1,39,2024-10-10,2024-10-11,2024-10-18,1.8394756307928892,0.0,0.028823903450993033,11.723885897916452,1.0162782841936329
DJIA30_2026,Proposed Feedback + Reliability-policy,1,40,2024-10-17,2024-10-18,2024-10-25,1.8333851086111237,0.003311009985568658,0.00988061577168138,11.733766513688133,0.9966889900144313
DJIA30_2026,Proposed Feedback + Reliability-policy,1,41,2024-10-24,2024-10-25,2024-11-01,1.8172843206942983,0.012063932637707997,0.027547399910151704,11.761313913598284,0.9912180000583607
DJIA30_2026,Proposed Feedback + Reliability-policy,1,42,2024-10-31,2024-11-01,2024-11-08,1.920829778279502,0.0,0.16028639268150208,11.921600306279787,1.0569781274212744
DJIA30_2026,Proposed Feedback + Reliability-policy,1,43,2024-11-07,2024-11-08,2024-11-15,1.882572563776951,0.019917024889534063,0.20664819261219786,12.128248498891985,0.9800829751104659
DJIA30_2026,Proposed Feedback + Reliability-policy,1,44,2024-11-14,2024-11-15,2024-11-22,1.867652109153646,0.02768473798520954,0.02012084627881361,12.1483693451708,0.9920744331929652
DJIA30_2026,Proposed Feedback + Reliability-policy,1,45,2024-11-21,2024-11-22,2024-12-02,1.8924196852239816,0.014790531350970415,0.4931699036106509,12.64153924878145,1.0132613434530693
DJIA30_2026,Proposed Feedback + Reliability-policy,1,46,2024-11-29,2024-12-02,2024-12-09,1.926913392399101,0.0,0.4130056015494816,13.054544850330933,1.018227303089503
DJIA30_2026,Proposed Feedback + Reliability-policy,1,47,2024-12-06,2024-12-09,2024-12-16,1.9096934922158855,0.008936520059044328,0.5494351976874103,13.60398004801834,0.9910634799409557
DJIA30_2026,Proposed Feedback + Reliability-policy,1,48,2024-12-13,2024-12-16,2024-12-23,1.9238036573225874,0.0016138426816588725,0.3752645980699758,13.979244646088315,1.0073887067030476
DJIA30_2026,Proposed Feedback + Reliability-policy,1,49,2024-12-20,2024-12-23,2024-12-31,1.8678431502932658,0.030655369534948296,0.3057537039158339,14.284998350004148,0.9709115289305544
DJIA30_2026,Proposed Feedback + Reliability-policy,1,50,2024-12-30,2024-12-31,2025-01-08,1.8964281752901644,0.015820751067063377,0.27020545301739546,14.555203803021543,1.0153037609139774
DJIA30_2026,Proposed Feedback + Reliability-policy,1,51,2025-01-07,2025-01-08,2025-01-16,1.8625194753916634,0.03341816879858006,0.3311658331144697,14.886369636136013,0.9821197025332569
DJIA30_2026,Proposed Feedback + Reliability-policy,1,52,2025-01-15,2025-01-16,2025-01-24,1.9506792924414715,0.0,0.14072708274984574,15.02709671888586,1.0473336350113973
DJIA30_2026,Proposed Feedback + Reliability-policy,1,53,2025-01-23,2025-01-24,2025-01-31,1.8404602348414554,0.0565029105640763,0.2068105754603728,15.233907294346233,0.9434970894359237
DJIA30_2026,Proposed Feedback + Reliability-policy,1,54,2025-01-30,2025-01-31,2025-02-07,1.8580420064112346,0.047489757229283946,0.07907213558681121,15.312979429933044,1.009552921186202
DJIA30_2026,Proposed Feedback + Reliability-policy,1,55,2025-02-06,2025-02-07,2025-02-14,1.897139950549084,0.02744651163307199,0.32499193723339537,15.63797136716644,1.0210425512463877
DJIA30_2026,Proposed Feedback + Reliability-policy,1,56,2025-02-13,2025-02-14,2025-02-24,1.843476804422622,0.05495649050781426,0.14463559871251108,15.782606965878951,0.9717136597587698
DJIA30_2026,Proposed Feedback + Reliability-policy,1,57,2025-02-21,2025-02-24,2025-03-03,1.7408041607940323,0.10759079283850881,0.19067501376628582,15.973281979645238,0.9443048898785864
DJIA30_2026,Proposed Feedback + Reliability-policy,1,58,2025-02-28,2025-03-03,2025-03-10,1.676381090575989,0.14061675998117085,0.4301878327665922,16.40346981241183,0.9629923505073322
DJIA30_2026,Proposed Feedback + Reliability-policy,1,59,2025-03-07,2025-03-10,2025-03-17,1.7455525476333769,0.1051565706381995,0.030261276589465647,16.4337310890013,1.0412623701413986
DJIA30_2026,Proposed Feedback + Reliability-policy,1,60,2025-03-14,2025-03-17,2025-03-24,1.7715477793819048,0.09183032482769915,0.2888054735877412,16.72253656258904,1.0148922653653552
DJIA30_2026,Proposed Feedback + Reliability-policy,1,61,2025-03-21,2025-03-24,2025-03-31,1.6510055273084578,0.1536253377447514,0.18101885857541827,16.903555421164455,0.9319565334469815
DJIA30_2026,Proposed Feedback + Reliability-policy,1,62,2025-03-28,2025-03-31,2025-04-07,1.4865838957906417,0.23791476048836702,0.3084834478795528,17.212038869044008,0.9004112168020033
DJIA30_2026,Proposed Feedback + Reliability-policy,1,63,2025-04-04,2025-04-07,2025-04-14,1.6253168989631397,0.16679440579445948,0.33487761602501964,17.546916485069026,1.093323359391508
DJIA30_2026,Proposed Feedback + Reliability-policy,1,64,2025-04-11,2025-04-14,2025-04-22,1.5301638585664348,0.21557384420107284,0.30813854936623875,17.855055034435264,0.9414556998346555
DJIA30_2026,Proposed Feedback + Reliability-policy,1,65,2025-04-21,2025-04-22,2025-04-29,1.6413304160868667,0.15858520544780252,0.18215800397420726,18.037213038409472,1.072650100117108
DJIA30_2026,Proposed Feedback + Reliability-policy,1,66,2025-04-28,2025-04-29,2025-05-06,1.7044392859051534,0.1262329525363054,0.2702448005191834,18.307457838928656,1.0384498265551831
DJIA30_2026,Proposed Feedback + Reliability-policy,1,67,2025-05-05,2025-05-06,2025-05-13,1.872325423041981,0.04016747894084771,0.2659101560711861,18.573367994999842,1.098499335544047
DJIA30_2026,Proposed Feedback + Reliability-policy,1,68,2025-05-12,2025-05-13,2025-05-20,1.9210636830488466,0.015182203198332078,0.3448990951131701,18.918267090113012,1.0260308701719598
DJIA30_2026,Proposed Feedback + Reliability-policy,1,69,2025-05-19,2025-05-20,2025-05-28,1.9218692791822762,0.014769220840570196,0.49147134929797465,19.409738439410987,1.000419348999483
DJIA30_2026,Proposed Feedback + Reliability-policy,1,70,2025-05-27,2025-05-28,2025-06-04,1.9764668895814526,0.0,0.14372142104580818,19.553459860456794,1.0284085972914905
DJIA30_2026,Proposed Feedback + Reliability-policy,1,71,2025-06-03,2025-06-04,2025-06-11,1.9913551822208326,0.0,0.2640956110694272,19.81755547152622,1.0075327812056254
DJIA30_2026,Proposed Feedback + Reliability-policy,1,72,2025-06-10,2025-06-11,2025-06-18,1.9954264000855138,0.0,0.1271522848138371,19.94470775634006,1.0020444458633144
DJIA30_2026,Proposed Feedback + Reliability-policy,1,73,2025-06-17,2025-06-18,2025-06-26,2.0697918958808406,0.0,0.174393339187757,20.119101095527814,1.0372679722951144
DJIA30_2026,Proposed Feedback + Reliability-policy,1,74,2025-06-25,2025-06-26,2025-07-03,2.130615383402659,0.0,0.10277667995498473,20.2218777754828,1.0293862816077624
DJIA30_2026,Proposed Feedback + Reliability-policy,1,75,2025-07-02,2025-07-03,2025-07-11,2.1532441433844323,0.0,0.12498356229380332,20.346861337776602,1.010620762507419
DJIA30_2026,Proposed Feedback + Reliability-policy,1,76,2025-07-10,2025-07-11,2025-07-18,2.2091904086854126,0.0,0.39285231502885287,20.739713652805456,1.0259823139298292
DJIA30_2026,Proposed Feedback + Reliability-policy,1,77,2025-07-17,2025-07-18,2025-07-25,2.2085344258828195,0.0002969335735001355,0.6792764145857924,21.41899006739125,0.9997030664265
DJIA30_2026,Proposed Feedback + Reliability-policy,1,78,2025-07-24,2025-07-25,2025-08-01,2.15868791859885,0.02286017985955968,0.4503238802946359,21.869313947685885,0.9774300519386089
DJIA30_2026,Proposed Feedback + Reliability-policy,1,79,2025-07-31,2025-08-01,2025-08-08,2.2286385590575155,0.0,0.15530515210801255,22.024619099793895,1.0324042395642206
DJIA30_2026,Proposed Feedback + Reliability-policy,1,80,2025-08-07,2025-08-08,2025-08-15,2.248499498581575,0.0,0.20068242500609001,22.225301524799985,1.0089116915990444
DJIA30_2026,Proposed Feedback + Reliability-policy,1,81,2025-08-14,2025-08-15,2025-08-22,2.2447910369927304,0.0016493050548527233,0.33180573293931176,22.557107257739297,0.9983506949451473
DJIA30_2026,Proposed Feedback + Reliability-policy,1,82,2025-08-21,2025-08-22,2025-08-29,2.223012910611409,0.011334931578256269,0.4141521541210027,22.9712594118603,0.9902983725333755
DJIA30_2026,Proposed Feedback + Reliability-policy,1,83,2025-08-28,2025-08-29,2025-09-08,2.177729727946186,0.03147422122176724,0.011762746130633855,22.983022157990934,0.9796298157113408
DJIA30_2026,Proposed Feedback + Reliability-policy,1,84,2025-09-05,2025-09-08,2025-09-15,2.1970492498778253,0.022882036992316945,0.2985309577142789,23.28155311570521,1.0088714047862404
DJIA30_2026,Proposed Feedback + Reliability-policy,1,85,2025-09-12,2025-09-15,2025-09-22,2.201299217461396,0.020991901999513174,0.15256871229549085,23.434121828000702,1.0019343979584467
DJIA30_2026,Proposed Feedback + Reliability-policy,1,86,2025-09-19,2025-09-22,2025-09-29,2.1895266931411412,0.02622762668065326,0.14433271306129278,23.578454541061994,0.99465201085483
DJIA30_2026,Proposed Feedback + Reliability-policy,1,87,2025-09-26,2025-09-29,2025-10-06,2.209190298659745,0.017482414359721865,0.1818927423143713,23.76034728337637,1.0089807562429822
DJIA30_2026,Proposed Feedback + Reliability-policy,1,88,2025-10-03,2025-10-06,2025-10-13,2.2065628620309856,0.0186509432521752,0.45081747304149344,24.211164756417862,0.9988106789033279
DJIA30_2026,Proposed Feedback + Reliability-policy,1,89,2025-10-10,2025-10-13,2025-10-20,2.1919633435273993,0.025143948259646276,0.5090737345346377,24.7202384909525,0.9933835927564971
DJIA30_2026,Proposed Feedback + Reliability-policy,1,90,2025-10-17,2025-10-20,2025-10-27,2.277555414772894,0.0,0.29834826176431306,25.018586752716814,1.0390481307537545
DJIA30_2026,Proposed Feedback + Reliability-policy,1,91,2025-10-24,2025-10-27,2025-11-03,2.393336078698707,0.0,0.5684715407586791,25.587058293475494,1.0508354980848438
DJIA30_2026,Proposed Feedback + Reliability-policy,1,92,2025-10-31,2025-11-03,2025-11-10,2.338634788489618,0.0228556660704462,0.22929239224971024,25.816350685725205,0.9771443339295537
DJIA30_2026,Proposed Feedback + Reliability-policy,1,93,2025-11-07,2025-11-10,2025-11-17,2.247552283808379,0.06091237924662585,0.31754057118327883,26.133891256908484,0.9610531301725552
DJIA30_2026,Proposed Feedback + Reliability-policy,1,94,2025-11-14,2025-11-17,2025-11-24,2.1986930447188757,0.08132707968270858,0.42111123168224024,26.555002488590723,0.9782611334821928
DJIA30_2026,Proposed Feedback + Reliability-policy,1,95,2025-11-21,2025-11-24,2025-12-02,2.2246414742724583,0.0704851299103677,0.41092966909025624,26.965932157680978,1.0118017517797262
DJIA30_2026,Proposed Feedback + Reliability-policy,1,96,2025-12-01,2025-12-02,2025-12-09,2.2233394186418405,0.07102916367236489,0.43049732788655165,27.39642948556753,0.9994147121476985
DJIA30_2026,Proposed Feedback + Reliability-policy,1,97,2025-12-08,2025-12-09,2025-12-16,2.196680834796047,0.08216783495345292,0.4294889626394929,27.825918448207023,0.9880096652709562
DJIA30_2026,Proposed Feedback + Reliability-policy,1,98,2025-12-15,2025-12-16,2025-12-23,2.27691269625952,0.04864481151451483,0.4680700759992364,28.29398852420626,1.0365241323147985
DJIA30_2026,Proposed Feedback + Reliability-policy,1,99,2025-12-22,2025-12-23,2025-12-31,2.257757832073851,0.05664822748110321,0.4640623298982363,28.758050854104496,0.9915873523753738
DJIA30_2026,Proposed Feedback + Reliability-policy,2,0,2024-01-02,2024-01-03,2024-01-10,1.0598502552392408,0.0,1.0000000149011612,1.0000000149011612,1.0598502552392408
DJIA30_2026,Proposed Feedback + Reliability-policy,2,1,2024-01-09,2024-01-10,2024-01-18,1.0715203877044435,0.0,0.2543165398091649,1.254316554710326,1.0110111144546248
DJIA30_2026,Proposed Feedback + Reliability-policy,2,2,2024-01-17,2024-01-18,2024-01-25,1.1063312280400135,0.0,0.027528869204336448,1.2818454239146626,1.032487333638277
DJIA30_2026,Proposed Feedback + Reliability-policy,2,3,2024-01-24,2024-01-25,2024-02-01,1.112934661040269,0.0,0.2314631921934629,1.5133086161081255,1.005968766706472
DJIA30_2026,Proposed Feedback + Reliability-policy,2,4,2024-01-31,2024-02-01,2024-02-08,1.177711210084422,0.0,0.018784907426488515,1.532093523534614,1.0582033710618788
DJIA30_2026,Proposed Feedback + Reliability-policy,2,5,2024-02-07,2024-02-08,2024-02-15,1.1881457890707927,0.0,0.03370613202165164,1.5657996555562657,1.0088600489636357
DJIA30_2026,Proposed Feedback + Reliability-policy,2,6,2024-02-14,2024-02-15,2024-02-23,1.2320340330678332,0.0,0.02333440311083601,1.5891340586671017,1.0369384333141172
DJIA30_2026,Proposed Feedback + Reliability-policy,2,7,2024-02-22,2024-02-23,2024-03-01,1.241116768527648,0.0,0.03194053649090023,1.621074595158002,1.007372146560918
DJIA30_2026,Proposed Feedback + Reliability-policy,2,8,2024-02-29,2024-03-01,2024-03-08,1.2476703045110311,0.0,0.14718200606396262,1.7682566012219645,1.0052803540726933
DJIA30_2026,Proposed Feedback + Reliability-policy,2,9,2024-03-07,2024-03-08,2024-03-15,1.2586172062366812,0.0,0.17870863758970715,1.9469652388116716,1.0087738737437855
DJIA30_2026,Proposed Feedback + Reliability-policy,2,10,2024-03-14,2024-03-15,2024-03-22,1.3004178079307829,0.0,0.00990420691683637,1.956869445728508,1.0332115288802441
DJIA30_2026,Proposed Feedback + Reliability-policy,2,11,2024-03-21,2024-03-22,2024-04-01,1.2809334586799808,0.014983145518289609,0.1558267378315833,2.1126961835600913,0.9850168544817104
DJIA30_2026,Proposed Feedback + Reliability-policy,2,12,2024-03-28,2024-04-01,2024-04-08,1.2565037271403379,0.03376920903622571,0.22600592226784744,2.338702105827939,0.9809281806372534
DJIA30_2026,Proposed Feedback + Reliability-policy,2,13,2024-04-05,2024-04-08,2024-04-15,1.254828837443477,0.035057171786848085,0.35341393070341254,2.6921160365313517,0.9986670236938551
DJIA30_2026,Proposed Feedback + Reliability-policy,2,14,2024-04-12,2024-04-15,2024-04-22,1.214118864908708,0.0663624740416261,0.14972561577483529,2.841841652306187,0.9675573501978888
DJIA30_2026,Proposed Feedback + Reliability-policy,2,15,2024-04-19,2024-04-22,2024-04-29,1.272692740645114,0.021320122745615677,0.24207535856891826,3.083917010875105,1.0482439384061546
DJIA30_2026,Proposed Feedback + Reliability-policy,2,16,2024-04-26,2024-04-29,2024-05-06,1.3260373154739646,0.0,0.19811282015750703,3.2820298310326117,1.041914731753566
DJIA30_2026,Proposed Feedback + Reliability-policy,2,17,2024-05-03,2024-05-06,2024-05-13,1.3258099283340155,0.00017147868864297866,0.008916492370917836,3.2909463234035297,0.999828521311357
DJIA30_2026,Proposed Feedback + Reliability-policy,2,18,2024-05-10,2024-05-13,2024-05-20,1.355338521844558,0.0,0.2124124876555576,3.5033588110590874,1.0222721167487767
DJIA30_2026,Proposed Feedback + Reliability-policy,2,19,2024-05-17,2024-05-20,2024-05-28,1.4417043510600376,0.0,0.15625909349173228,3.65961790455082,1.0637226994020206
DJIA30_2026,Proposed Feedback + Reliability-policy,2,20,2024-05-24,2024-05-28,2024-06-04,1.4615031592283614,0.0,0.31152764009834366,3.9711455446491635,1.01373291837107
DJIA30_2026,Proposed Feedback + Reliability-policy,2,21,2024-06-03,2024-06-04,2024-06-11,1.5186439584188829,0.0,0.22133991028928177,4.192485454938446,1.0390972806522638
DJIA30_2026,Proposed Feedback + Reliability-policy,2,22,2024-06-10,2024-06-11,2024-06-18,1.5783956854064591,0.0,0.1498330170878605,4.342318472026306,1.0393454480599824
DJIA30_2026,Proposed Feedback + Reliability-policy,2,23,2024-06-17,2024-06-18,2024-06-26,1.5637772358227136,0.009261587394659654,0.1315473229372632,4.473865794963569,0.9907384126053403
DJIA30_2026,Proposed Feedback + Reliability-policy,2,24,2024-06-25,2024-06-26,2024-07-03,1.594540563824465,0.0,0.0404150335717717,4.51428082853534,1.0196724490528644
DJIA30_2026,Proposed Feedback + Reliability-policy,2,25,2024-07-02,2024-07-03,2024-07-11,1.597070898801743,0.0,0.007740361071479587,4.52202118960682,1.001586874009156
DJIA30_2026,Proposed Feedback + Reliability-policy,2,26,2024-07-10,2024-07-11,2024-07-18,1.5658884929205463,0.01952474740137855,0.14947679755248267,4.671497987159302,0.9804752525986214
DJIA30_2026,Proposed Feedback + Reliability-policy,2,27,2024-07-17,2024-07-18,2024-07-25,1.5005178455034818,0.06045633501349468,0.04092799064132127,4.712425977800623,0.9582533189862443
DJIA30_2026,Proposed Feedback + Reliability-policy,2,28,2024-07-24,2024-07-25,2024-08-01,1.4997564591098502,0.0609330742704699,0.02393476954216002,4.736360747342784,0.9994925842462233
DJIA30_2026,Proposed Feedback + Reliability-policy,2,29,2024-07-31,2024-08-01,2024-08-08,1.4301232900224532,0.10453362396406318,0.36386205538106187,5.100222802723845,0.9535703489293679
DJIA30_2026,Proposed Feedback + Reliability-policy,2,30,2024-08-07,2024-08-08,2024-08-15,1.5595404979203473,0.02349952084754292,0.23163775856670193,5.331860561290547,1.0904937419037923
DJIA30_2026,Proposed Feedback + Reliability-policy,2,31,2024-08-14,2024-08-15,2024-08-22,1.562483331288632,0.021656876685350435,0.1988638982586065,5.530724459549154,1.0018869874634284
DJIA30_2026,Proposed Feedback + Reliability-policy,2,32,2024-08-21,2024-08-22,2024-08-29,1.533550143325637,0.03977328465740915,0.007460117639339112,5.538184577188493,0.9814825621601142
DJIA30_2026,Proposed Feedback + Reliability-policy,2,33,2024-08-28,2024-08-29,2024-09-06,1.4516379908588053,0.091062274099449,0.3422266132061331,5.880411190394626,0.9465865835405954
DJIA30_2026,Proposed Feedback + Reliability-policy,2,34,2024-09-05,2024-09-06,2024-09-13,1.5704835222694171,0.016647586874367293,0.0531350911167595,5.9335462815113855,1.081869951157934
DJIA30_2026,Proposed Feedback + Reliability-policy,2,35,2024-09-12,2024-09-13,2024-09-20,1.5654767772602114,0.019782541629952854,0.324133999793992,6.257680281305378,0.99681197227592
DJIA30_2026,Proposed Feedback + Reliability-policy,2,36,2024-09-19,2024-09-20,2024-09-27,1.5944253340330514,0.0016565105348025355,0.02464051472837593,6.282320796033754,1.0184918468247761
DJIA30_2026,Proposed Feedback + Reliability-policy,2,37,2024-09-26,2024-09-27,2024-10-04,1.6044954897850123,0.0,0.37066818027228604,6.65298897630604,1.0063158528261018
DJIA30_2026,Proposed Feedback + Reliability-policy,2,38,2024-10-03,2024-10-04,2024-10-11,1.6559930606382092,0.0,0.017366520009455683,6.670355496315496,1.0320958028121956
DJIA30_2026,Proposed Feedback + Reliability-policy,2,39,2024-10-10,2024-10-11,2024-10-18,1.6815825780226412,0.0,0.3336769041449241,7.00403240046042,1.0154526718696333
DJIA30_2026,Proposed Feedback + Reliability-policy,2,40,2024-10-17,2024-10-18,2024-10-25,1.6844658517824382,0.0,0.22243073809392105,7.226463138554341,1.0017146191911594
DJIA30_2026,Proposed Feedback + Reliability-policy,2,41,2024-10-24,2024-10-25,2024-11-01,1.6613353554723949,0.013731650472799783,0.020741125066225774,7.247204263620567,0.9862683495272002
DJIA30_2026,Proposed Feedback + Reliability-policy,2,42,2024-10-31,2024-11-01,2024-11-08,1.7623093358104287,0.0,0.17095114108726933,7.418155404707837,1.0607788066421557
DJIA30_2026,Proposed Feedback + Reliability-policy,2,43,2024-11-07,2024-11-08,2024-11-15,1.7194826799472762,0.024301440724909917,0.3452861347445395,7.763441539452376,0.9756985592750901
DJIA30_2026,Proposed Feedback + Reliability-policy,2,44,2024-11-14,2024-11-15,2024-11-22,1.716085390918436,0.02622918913990535,0.015888808088383832,7.7793303475407605,0.9980242377149477
DJIA30_2026,Proposed Feedback + Reliability-policy,2,45,2024-11-21,2024-11-22,2024-12-02,1.7521456711689773,0.005767242126523353,0.2186565366256141,7.997986884166375,1.0210131036843348
DJIA30_2026,Proposed Feedback + Reliability-policy,2,46,2024-11-29,2024-12-02,2024-12-09,1.7794781630954706,0.0,0.24001108749680544,8.23799797166318,1.0155994403754443
DJIA30_2026,Proposed Feedback + Reliability-policy,2,47,2024-12-06,2024-12-09,2024-12-16,1.7506041444743494,0.01622611573434185,0.030171407413993323,8.268169379077172,0.9837738842656581
DJIA30_2026,Proposed Feedback + Reliability-policy,2,48,2024-12-13,2024-12-16,2024-12-23,1.785985443586767,0.0,0.04303831659749391,8.311207695674666,1.0202109078880546
DJIA30_2026,Proposed Feedback + Reliability-policy,2,49,2024-12-20,2024-12-23,2024-12-31,1.7388500204162927,0.026391829418168755,0.2404820096159237,8.55168970529059,0.9736081705818312
